SchoolID,School.Name,Region,Division,Modified.COC,TrackOffering,TrackOffering.Intended,Typology,SHS.Enrolment,ClassesOrganized,TeacherRequirement,JHSTeachers,SHSTeachers,English,Filipino,Science,Mathematics,Araling.Panlipunan,Agriculture,Biological.Sciences,NA,ECE,ESP,General.Ed,MAPEH,Physical.Sciences,SPED,TLE,SHS.Packages
304945,PARANGBASAK NATIONAL HIGH SCHOOL,BARMM,LAMITAN CITY,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304979,ANDONG NATIONAL HIGH SCHOOL,BARMM,LANAO DEL SUR - II,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304980,BACOLOD-KALAWI NATIONAL HIGH SCHOOL,BARMM,LANAO DEL SUR - II,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305004,DATU PAGLAS NHS,BARMM,MAGUINDANAO I,JHS with SHS,"Acad, TechVoc and Sports",#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305017,AMIR BARA LIDASAN NHS,BARMM,MAGUINDANAO II,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305063,TANDUBANAK NHS,BARMM,TAWI-TAWI,JHS with SHS,Academic,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305066,TAWI TAWI SAT,BARMM,TAWI-TAWI,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305073,MARAWI CITY NATIONAL HIGH SCHOOL,BARMM,MARAWI CITY,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305075,ABRA HS,CAR,ABRA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1176,31,47,108,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beauty/ Nail Care (NC II), Hairdressing (NC II), Shielded Metal Arc Welding (NC I and NC II), Wellness Massage (NC II)"
305086,GADDANI NHS,CAR,ABRA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,269,8,12,23,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Electrical Installation and Maintenance (NC II)
305099,SAN QUINTIN NHS,CAR,ABRA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Small,105,4,6,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305116,LUNA NATIONAL HIGH SCHOOL,CAR,APAYAO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,311,9,14,28,16,2,0,1,1,4,0,1,0,0,0,0,1,0,0,0,"Front Office Services (NC II), Local Guiding Services (NC II)"
305140,CORDILLERA REGIONAL SCIENCE HIGH SCHOOL,CAR,BENGUET,JHS with SHS,Academic,Academic,Small,149,5,8,8,8,1,0,1,2,2,0,1,0,0,0,0,0,2,0,0,NA
305155,MANKAYAN NATIONAL HIGH SCHOOL,CAR,BENGUET,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,312,10,15,22,13,3,4,5,1,2,0,0,0,0,0,0,2,0,0,4,NA
305190,STA. MARIA NATIONAL HIGH SCHOOL,CAR,IFUGAO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,920,25,38,38,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agricultural Crops Production (NC I), Beauty/ Nail Care (NC II), Dressmaking (NC II), Hairdressing (NC II), Organic Agriculture (NC II), Tailoring (NC II), Wellness Massage (NC II)"
305191,BALER STAND ALONE SENIOR HIGH SCHOOL,REGION III,AURORA,Purely SHS,Acad and TechVoc,Acad and TechPro,Medium,270,9,14,#N/A,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food and Beverage Services (NC II), Housekeeping (NC II), Technical Drafting (NC II)"
305205,KALINGA NATIONAL HIGH SCHOOL,CAR,TABUK CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,1052,29,44,53,44,2,2,2,7,10,0,0,0,0,1,0,1,0,0,6,NA
305209,KINAMA NATIONAL HIGH SCHOOL,CAR,KALINGA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,116,4,6,12,6,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,Handicraft- Fashion Accessories Paper Craft
305218,MACUTAY PALAO NATIONAL HIGH SCHOOL,CAR,KALINGA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,293,10,15,23,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cookery (NC II)
305221,TABUK CITY NATIONAL HIGH SCHOOL,CAR,TABUK CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1755,46,69,92,56,9,7,5,7,11,0,3,0,0,0,0,2,1,0,9,"Computer Systems Servicing (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Housekeeping (NC II)"
305237,BESAO NATIONAL HIGH SCHOOL,CAR,MT. PROVINCE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Small,112,4,6,7,6,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
305269,BAGUIO CITY HIGH SCHOOL,CAR,BAGUIO CITY,JHS with SHS,All Tracks,Acad and TechPro,Very Large,1849,50,75,318,70,3,6,1,5,3,0,0,0,0,0,0,1,1,0,8,NA
305278,SAN VICENTE NATIONAL HIGH SCHOOL (INTEGRATED SENIOR HIGH SCHOOL),CAR,BAGUIO CITY,JHS with SHS,Academic,Academic,Medium,127,4,6,25,6,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,NA
305281,PINES CITY NATIONAL HIGH SCHOOL,CAR,BAGUIO CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,702,19,29,88,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA
305302,JOSE ABAD SANTOS HIGH SCHOOL,NCR,MANILA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1434,38,57,190,24,11,6,7,7,10,0,3,0,0,0,0,2,0,0,8,Shielded Metal Arc Welding (NC I and NC II)
305316,MARIANO MARCOS MEMORIAL HIGH SCHOOL,NCR,MANILA,JHS with SHS,TechVoc,Acad and TechPro,Large,431,12,18,115,32,6,3,2,3,3,0,1,4,0,0,0,2,0,0,3,NA
305330,BATASAN HILLS NATIONAL HS,NCR,QUEZON CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Mega,1462,37,56,573,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Food and Beverage Services (NC II)"
305336,LAGRO HS,NCR,QUEZON CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,2820,72,108,140,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wellness Massage (NC II)
305370,PASAY CITY SOUTH HIGH SCHOOL,NCR,PASAY CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1645,43,65,88,58,13,5,2,12,11,0,4,0,0,2,0,2,3,0,5,NA
305380,TALA HIGH SCHOOL,NCR,CALOOCAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,578,17,26,275,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II)"
305391,"M.B. ASISTIO, SR. HIGH SCHOOL",NCR,CALOOCAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,228,8,12,108,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Computer Systems Servicing (NC II), Front Office Services (NC II)"
305394,MATAAS NA PAARALANG NEPTALI A. GONZALES,NCR,MANDALUYONG CITY,JHS with SHS,"Acad, TechVoc and Arts",#N/A,#N/A,1724,46,69,125,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305404,PARANG HS,NCR,MARIKINA CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,744,20,30,133,28,4,3,3,4,0,0,0,0,0,1,0,2,1,0,10,Shielded Metal Arc Welding (NC I and NC II)
305405,STA. ELENA HS,NCR,MARIKINA CITY,JHS with SHS,"Acad, Sports and Arts",Acad and TechPro,Very Large,1092,30,45,150,48,8,7,1,3,3,0,2,0,0,1,0,6,1,0,0,NA
305406,MAKATI HIGH SCHOOL,NCR,MAKATI CITY,JHS with SHS,"Acad, TechVoc and Arts",Acad and TechPro,Very Large,1316,36,54,113,47,11,4,1,6,1,1,0,0,0,1,1,4,2,0,5,NA
305411,FORT BONIFACIO HS,NCR,TAGUIG CITY AND PATEROS,JHS with SHS,TechVoc and Sports,TechPro,Very Large,724,20,30,235,27,11,10,10,7,7,0,4,0,0,0,0,2,2,0,14,NA
305416,EUSEBIO HIGH SCHOOL,NCR,PASIG CITY,JHS with SHS,Academic,Academic,Very Large,1286,33,50,158,142,10,5,9,8,8,0,0,0,0,0,0,4,0,0,0,NA
305428,DR. ARCADIO SANTOS NATIONAL HIGH SCHOOL - MAIN,NCR,PARANAQUE CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,329,10,15,72,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
305430,LAS PIÑAS NATIONAL HIGH SCHOOL,NCR,LAS PIÑAS CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,522,15,23,187,22,6,4,4,10,0,0,0,0,0,0,0,1,1,1,0,NA
305437,DALANDANAN NATIONAL HIGH SCHOOL,NCR,VALENZUELA CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,720,19,29,73,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
305443,GEN. TIBURCIO DE LEON NATIONAL HIGH SCHOOL,NCR,VALENZUELA CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,803,23,35,195,26,3,3,4,5,4,0,0,0,0,1,0,2,2,0,7,NA
305450,PANGHULO NHS,NCR,MALABON CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,314,10,15,72,22,4,1,0,3,6,0,0,0,0,0,0,1,1,0,0,NA
305452,TINAJEROS NHS,NCR,MALABON CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,426,12,18,115,24,4,1,2,6,7,0,1,0,0,0,0,0,1,0,2,NA
305457,TANGOS NATIONAL HIGH SCHOOL,NCR,NAVOTAS,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,431,12,18,58,15,3,2,2,1,5,0,1,1,0,0,0,0,0,0,2,NA
305463,SIGNAL VILLAGE NATIONAL HIGH SCHOOL,NCR,TAGUIG CITY AND PATEROS,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,2421,62,93,320,73,35,9,2,12,7,0,5,0,0,0,0,4,5,0,13,"Bread and Pastry Production (NC II), Caregiving (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II)"
305468,MUNTINLUPA NHS,NCR,MUNTINLUPA CITY,JHS with SHS,All Tracks,Acad and TechPro,Very Large,4365,113,170,148,129,16,9,6,23,22,0,6,1,0,1,2,15,2,0,17,NA
305609,SAN JUAN CITY TECHNICAL-VOCATIONAL AND LIVELIHOOD -SENIOR HIGH SCHOOL,NCR,CITY OF SAN JUAN,Purely SHS,TechVoc,TechPro,Small,446,12,18,#N/A,18,4,3,4,2,2,0,1,0,0,0,0,4,1,0,5,NA
305680,CITY OF MATI NATIONAL HIGH SCHOOL,REGION XI,MATI CITY,JHS with SHS,Acad and Arts,Acad and TechPro,Large,206,7,11,43,10,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,NA
305724,BAGONG BARRIO SENIOR HIGH SCHOOL,NCR,CALOOCAN CITY,Purely SHS,Acad and TechVoc,Academic,Small,329,10,15,#N/A,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305763,TAGBINO SENIOR HIGH SCHOOL,REGION VII,GUIHULNGAN CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Very Small,198,7,11,#N/A,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II)"
305792,GENERAL MARIANO ALVAREZ NATIONAL HIGH SCHOOL,REGION IV-A,CAVITE,Purely JHS,#N/A,Acad and TechPro,Medium,#N/A,NA,NA,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305796,LUMBIA NATIONAL HIGH SCHOOL,REGION VI,NEGROS OCCIDENTAL,JHS with SHS,Academic,Academic,Very Small,58,2,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
305833,BONGABON SENIOR HIGH SCHOOL,REGION III,NUEVA ECIJA,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,2097,53,80,#N/A,63,10,7,0,10,10,0,6,0,0,0,0,5,3,0,10,"Agricultural Crops Production (NC II), Cookery (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Shielded Metal Arc Welding (NC II), Wellness Massage (NC II)"
305873,CAGAYAN NATIONAL HIGH SCHOOL - SENIOR HS,REGION II,TUGUEGARAO CITY,Purely SHS,All Tracks,Acad and TechPro,Very Large,3494,92,138,#N/A,115,25,14,18,19,34,0,1,0,1,1,0,10,3,0,11,"Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Cookery (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Wellness Massage (NC II)"
305898,NEW CABALAN SENIOR HIGH SCHOOL,REGION III,OLONGAPO CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Medium,655,18,27,#N/A,26,5,3,1,3,10,0,1,0,0,1,0,2,0,0,2,"Cookery (NC II), Local Guiding Services (NC II)"
305944,BATAAN NATIONAL HIGH SCHOOL - SENIOR HIGH SCHOOL,REGION III,BALANGA CITY,Purely SHS,All Tracks,Acad and TechPro,Very Large,4182,108,162,#N/A,142,17,16,3,12,11,0,5,0,0,0,0,7,8,0,3,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Dressmaking (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Shielded Metal Arc Welding (NC II)"
306002,STA. MARGARITA NATIONAL HIGH SCHOOL,REGION II,CAGAYAN,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
306030,DUMINGAG SENIOR HIGH SCHOOL,REGION IX,ZAMBOANGA DEL SUR,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,1027,28,42,#N/A,30,4,1,3,2,9,2,0,0,0,0,0,2,0,0,9,NA
306055,CAUAYAN CITY STAND-ALONE SENIOR HIGH SCHOOL,REGION II,CAUAYAN CITY,Purely SHS,All Tracks,Acad and TechPro,Large,3242,85,128,#N/A,109,0,0,1,1,2,0,1,0,0,0,0,0,0,0,8,NA
306105,ISABELA SCHOOL OF ARTS AND TRADES - MAIN,REGION II,CITY OF ILAGAN,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,1426,38,57,83,53,6,4,4,6,7,0,1,0,0,0,0,5,0,0,17,"Automotive Servicing (NC I), Beauty/ Nail Care (NC II), Cookery (NC II), Dressmaking (NC II), Electrical Installation and Maintenance (NC II), Electronic Products Assembly and Servicing (NC II), Hairdressing (NC II), Housekeeping (NC II)"
306189,ZAMBOANGA DEL NORTE NATIONAL HIGH SCHOOL - TURNO,REGION IX,DIPOLOG CITY,JHS with SHS,Academic,Academic,Very Large,1511,39,59,102,17,11,3,3,6,3,0,1,0,0,0,1,3,0,0,3,NA
306380,PEÑARANDA SENIOR HIGH SCHOOL,REGION III,NUEVA ECIJA,Purely SHS,Acad and TechVoc,Acad and TechPro,Medium,659,18,27,#N/A,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306389,SUCAT SENIOR HIGH SCHOOL,NCR,MUNTINLUPA CITY,Purely SHS,Academic,Academic,Medium,869,23,35,#N/A, -   ,7,5,1,4,11,0,1,0,0,1,0,4,2,0,2,NA
306401,TUGUEGARAO CITY SCIENCE HIGH SCHOOL,REGION II,TUGUEGARAO CITY,JHS with SHS,Academic,Academic,Medium,286,8,12,28,12,6,0,1,1,1,0,1,0,0,0,0,2,2,0,1,NA
306509,DINIOG NHS,REGION III,AURORA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Small,50,3,5,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA
306718,LYDIA D. VILLANGCA TRADE SCHOOL,REGION III,BULACAN,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,298,9,14,42,9,3,1,0,1,0,0,2,0,0,0,0,1,0,0,5,"Bread and Pastry Production (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Handicraft- Basketry Macrame, Housekeeping (NC II)"
306801,SANTA ROSA NATIONAL HIGH SCHOOL,REGION III,NUEVA ECIJA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,448,13,20,38,23,2,1,2,3,5,0,2,0,0,2,0,1,0,0,4,"Beauty/ Nail Care (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
306808,GANDUZ NATIONAL HIGH SCHOOL,REGION III,NUEVA ECIJA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,103,5,8,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cookery (NC II), Shielded Metal Arc Welding (NC I and NC II)"
306813,VEGA NATIONAL HIGH SCHOOL,REGION III,NUEVA ECIJA,JHS with SHS,Academic,Academic,Medium,265,7,11,18,7,4,0,1,2,0,0,0,0,0,0,0,1,0,0,1,NA
306817,CAANAWAN NATIONAL HIGH SCHOOL,REGION III,SAN JOSE CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,465,13,20,50,16,2,2,0,2,5,1,2,0,0,0,0,0,0,0,4,"Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Hairdressing (NC II)"
306902,SAN ISIDRO NATIONAL HIGH SCHOOL (SAN JOSE INTEGRATED),REGION III,PAMPANGA,JHS with SHS,Academic,Academic,Small,45,2,3,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306908,DIOSDADO MACAPAGAL HS,REGION III,PAMPANGA,JHS with SHS,Acad and TechVoc,Academic,Large,844,24,36,65,23,9,3,1,6,6,0,3,0,0,1,0,1,0,0,3,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
306955,MANGGA HIGH SCHOOL,REGION III,PAMPANGA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,125,5,8,20,8,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,Cookery (NC II)
307101,JESUS F. MAGSAYSAY HIGH SCHOOL (ZAMBALES NATIONAL HIGH SCHOOL ANNEX),REGION III,ZAMBALES,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,117,6,9,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307107,SAN ANTONIO NATIONAL HIGH SCHOOL,REGION III,ZAMBALES,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,603,16,24,53,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II)"
307202,ANGELES CITY SCIENCE HS,REGION III,ANGELES CITY,JHS with SHS,Academic,Acad and TechPro,Large,724,19,29,33,27,5,2,7,6,2,0,0,2,0,0,0,1,0,0,0,NA
307508,CITRUS NATIONAL HIGH SCHOOL,REGION III,CITY OF SAN JOSE DEL MONTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,135,5,8,67,9,2,0,0,3,0,0,0,0,0,0,2,1,0,0,1,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
307510,KAYPIAN NATIONAL HIGH SCHOOL,REGION III,CITY OF SAN JOSE DEL MONTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,479,14,21,95,22,5,3,1,4,2,0,1,0,0,1,1,1,0,0,3,Bread and Pastry Production (NC II)
307601,INFORMATION AND COMMUNICATION TECHNOLOGY HIGH SCHOOL,REGION III,SAN FERNANDO CITY,JHS with SHS,Academic,Academic,Medium,284,8,12,25,9,2,1,1,3,0,0,2,0,0,0,0,1,0,0,1,NA
307611,NORTHVILLE HIGH SCHOOL,REGION III,SAN FERNANDO CITY,JHS with SHS,"Acad, TechVoc and Arts",Acad and TechPro,Large,450,13,20,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Cookery (NC II)
310401,BUHATAN NATIONAL HIGH SCHOOL,REGION V,SORSOGON CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,80,3,5,10,6,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,NA
311012,DEOGRACIAS G. ARLOS NHS,REGION VI,ILOILO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,224,8,12,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Front Office Services (NC II), Local Guiding Services (NC II)"
311101,AUGURIO MARANON ABETO NATIONAL HIGH SCHOOL,REGION VI,NEGROS OCCIDENTAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,#N/A,NA,NA,#N/A,#N/A,2,0,0,1,0,1,1,0,0,0,0,0,0,0,3,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
311105,GUINPANA-AN NHS - POBLACION EXT.,REGION VI,NEGROS OCCIDENTAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,#N/A,NA,NA,#N/A,#N/A,5,1,0,3,2,0,1,0,0,0,0,0,0,0,0,NA
311106,FLORO T. BONGCO FARM SCHOOL,REGION VI,ESCALANTE CITY,JHS with SHS,Academic,Acad and TechPro,Small,80,3,5,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311108,MAMBAGATON FARM SCHOOL,REGION VI,HIMAMAYLAN CITY,JHS with SHS,Academic,Acad and TechPro,Small,129,4,6,13,6,2,0,1,3,0,0,0,0,0,0,1,0,0,0,0,NA
311109,MOLOBOLO NATIONAL HIGH SCHOOL,REGION VI,NEGROS OCCIDENTAL,JHS with SHS,Academic,Academic,Very Small,47,2,3,7,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
311702,ROXAS CITY SCHOOL FOR PHILIPPINE CRAFTSMEN,REGION VI,ROXAS CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,459,14,21,33,16,6,1,4,2,0,0,1,0,0,1,0,0,1,0,6,"Barbering (NC II), Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II), Gas Metal Arc Welding- GMAW (NC II), Gas Tungsten Arc Welding- GTAW (NC II), Hairdressing (NC II), Handicraft- Fashion Accessories Paper Craft, Handicraft- Needlecraft"
311704,DON YNOCENCIO A. DEL ROSARIO NATIONAL HIGH SCHOOL FORMERLY TANQUE NHS-DAYAO EXTENSION,REGION VI,ROXAS CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,393,12,18,37,16,5,2,2,2,3,3,1,0,0,0,0,2,0,0,7,"Bread and Pastry Production (NC II), Cookery (NC II), Food (Fish) Processing (NC II), Food and Beverage Services (NC II)"
311802,SAGAY CITY FARM SCHOOL,REGION VI,SAGAY CITY,JHS with SHS,TechVoc,Acad and TechPro,Small,83,3,5,10,4,1,0,0,1,2,2,1,0,0,0,0,1,0,0,3,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II), Technical Drafting (NC II)"
311803,JESUS LIZARES NATIONAL HIGH SCHOOL,REGION VI,SAGAY CITY,JHS with SHS,TechVoc,Acad and TechPro,Small,116,4,6,15,7,2,0,1,2,3,0,1,0,0,0,0,0,0,0,4,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Contact Center Services (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
312101,TAN-AWAN NATIONAL HIGH SCHOOL,REGION VI,KABANKALAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,239,7,11,22,8,1,1,0,1,0,3,1,0,0,1,0,1,0,0,0,NA
312481,ST. JOHN BOSCO-COTCOT NHS,REGION VII,CEBU,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,121,5,8,33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Electrical Installation and Maintenance (NC II), Shielded Metal Arc Welding (NC I and NC II)"
312601,PIAPI HIGH SCHOOL,REGION VII,DUMAGUETE CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,395,12,18,32,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Shielded Metal Arc Welding (NC II), Wellness Massage (NC II)"
313323,CIABU NATIONAL HIGH SCHOOL,REGION VIII,BAYBAY CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,209,7,11,15,9,1,0,0,2,3,1,2,0,0,0,1,1,2,0,0,"Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Housekeeping (NC II), Wellness Massage (NC II)"
313501,CAN-AVID NATIONAL HIGH SCHOOL,REGION VIII,EASTERN SAMAR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,1024,27,41,65,32,4,2,2,5,12,2,3,0,0,0,1,2,0,0,4,"Bread and Pastry Production (NC II), Housekeeping (NC II), Tailoring (NC II)"
313801,CALBAYOG CITY NATIONAL HIGH SCHOOL,REGION VIII,CALBAYOG CITY,JHS with SHS,Academic,Acad and TechPro,Very Large,1974,50,75,142,66,11,1,1,10,2,0,3,0,0,2,0,1,0,0,1,NA
